STATIONS_ID;MESS_DATUM;QN_592;ATMO_LBERG;FD_LBERG;FG_LBERG;SD_LBERG;ZENIT;MESS_DATUM_WOZ;eor
       1303;2023092513:23;    1;  118.0;   86.0;  189.0;  54;    55.65;2023092514:00;eor
       1303;2023092514:23;    1;  117.0;   62.0;  153.0;  60;    61.14;2023092515:00;eor
       1303;2023092515:23;    1;  118.0;   55.0;  102.0;  57;    68.45;2023092516:00;eor
       1303;2023092516:23;    1;  116.0;   20.0;   73.0;  60;    76.93;2023092517:00;eor
       1303;2023092517:23;    1;  115.0;    6.0;   13.0;  45;    86.07;2023092518:00;eor
       1303;2023092518:23;    1;  114.0;    0.0;    0.0;   0;    95.42;2023092519:00;eor
       1303;2023092519:23;    1;  114.0;    0.0;    0.0;   0;   104.60;2023092520:00;eor
       1303;2023092520:23;    1;  113.0;    0.0;    0.0;   0;   113.16;2023092521:00;eor
       1303;2023092521:23;    1;  112.0;    0.0;    0.0;   0;   120.57;2023092522:00;eor
       1303;2023092522:23;    1;  112.0;    0.0;    0.0;   0;   126.17;2023092523:00;eor
       1303;2023092523:23;    1;  113.0;    0.0;    0.0;   0;   129.24;2023092600:00;eor
       1303;2023092600:23;    1;  113.0;    0.0;    0.0;   0;   129.26;2023092601:00;eor
       1303;2023092601:23;    1;  113.0;    0.0;    0.0;   0;   126.22;2023092602:00;eor
       1303;2023092602:23;    1;  112.0;    0.0;    0.0;   0;   120.64;2023092603:00;eor
       1303;2023092603:23;    1;  111.0;    0.0;    0.0;   0;   113.25;2023092604:00;eor
       1303;2023092604:23;    1;  110.0;    0.0;    0.0;   0;   104.71;2023092605:00;eor
       1303;2023092605:23;    1;  110.0;    0.0;    0.0;   0;    95.56;2023092606:00;eor
       1303;2023092606:23;    1;  110.0;   10.0;   20.0;  40;    86.24;2023092607:00;eor
       1303;2023092607:23;    1;  110.0;   22.0;   65.0;  60;    77.13;2023092608:00;eor
       1303;2023092608:23;    1;  112.0;   31.0;  128.0;  60;    68.68;2023092609:00;eor
       1303;2023092609:23;    1;  115.0;   44.0;  159.0;  60;    61.42;2023092610:00;eor
       1303;2023092610:23;    1;  116.0;   37.0;  196.0;  60;    55.97;2023092611:00;eor
       1303;2023092611:23;    1;  119.0;   38.0;  212.0;  60;    53.02;2023092612:00;eor
       1303;2023092612:23;    1;  121.0;   30.0;  216.0;  60;    53.04;2023092613:00;eor
       1303;2023092613:23;    1;  123.0;   47.0;  199.0;  60;    56.02;2023092614:00;eor
       1303;2023092614:23;    1;  126.0;   77.0;  143.0;  52;    61.49;2023092615:00;eor
       1303;2023092615:23;    1;  130.0;   47.0;   50.0;   6;    68.78;2023092616:00;eor
       1303;2023092616:23;    1;  130.0;   28.0;   30.0;   0;    77.25;2023092617:00;eor
       1303;2023092617:23;    1;  128.0;    7.0;    7.0;   0;    86.38;2023092618:00;eor
       1303;2023092618:23;    1;  129.0;    0.0;    0.0;   0;    95.73;2023092619:00;eor
       1303;2023092619:23;    1;  127.0;    0.0;    0.0;   0;   104.91;2023092620:00;eor
       1303;2023092620:23;    1;  126.0;    0.0;    0.0;   0;   113.48;2023092621:00;eor
       1303;2023092621:23;    1;  122.0;    0.0;    0.0;   0;   120.92;2023092622:00;eor
       1303;2023092622:23;    1;  119.0;    0.0;    0.0;   0;   126.55;2023092623:00;eor
       1303;2023092623:23;    1;  118.0;    0.0;    0.0;   0;   129.63;2023092700:00;eor
       1303;2023092700:23;    1;  115.0;    0.0;    0.0;   0;   129.64;2023092701:00;eor
       1303;2023092701:23;    1;  114.0;    0.0;    0.0;   0;   126.59;2023092702:00;eor
       1303;2023092702:23;    1;  113.0;    0.0;    0.0;   0;   120.99;2023092703:00;eor
       1303;2023092703:23;    1;  112.0;    0.0;    0.0;   0;   113.58;2023092704:00;eor
       1303;2023092704:23;    1;  112.0;    0.0;    0.0;   0;   105.03;2023092705:00;eor
       1303;2023092705:23;    1;  111.0;    0.0;    0.0;   0;    95.87;2023092706:00;eor
       1303;2023092706:23;    1;  112.0;   12.0;   20.0;  34;    86.54;2023092707:00;eor
       1303;2023092707:23;    1;  120.0;   26.0;   34.0;  28;    77.45;2023092708:00;eor
       1303;2023092708:23;    1;  118.0;   68.0;   94.0;  28;    69.01;2023092709:00;eor
       1303;2023092709:23;    1;  120.0;   80.0;  126.0;  42;    61.77;2023092710:00;eor
       1303;2023092710:23;    1;  120.0;   70.0;  187.0;  59;    56.35;2023092711:00;eor
       1303;2023092711:23;    1;  122.0;   85.0;  196.0;  59;    53.41;2023092712:00;eor
       1303;2023092712:23;    1;  124.0;   96.0;  169.0;  41;    53.43;2023092713:00;eor
       1303;2023092713:23;    1;  125.0;   94.0;  140.0;  43;    56.39;2023092714:00;eor
       1303;2023092714:23;    1;  125.0;   85.0;  115.0;  25;    61.84;2023092715:00;eor
       1303;2023092715:23;    1;  121.0;   62.0;  112.0;  60;    69.11;2023092716:00;eor
       1303;2023092716:23;    1;  120.0;   28.0;   51.0;  57;    77.56;2023092717:00;eor
       1303;2023092717:23;    1;  119.0;    5.0;    5.0;   1;    86.68;2023092718:00;eor
       1303;2023092718:23;    1;  119.0;    0.0;    0.0;   0;    96.03;2023092719:00;eor
       1303;2023092719:23;    1;  120.0;    0.0;    0.0;   0;   105.22;2023092720:00;eor
       1303;2023092720:23;    1;  122.0;    0.0;    0.0;   0;   113.81;2023092721:00;eor
       1303;2023092721:23;    1;  127.0;    0.0;    0.0;   0;   121.27;2023092722:00;eor
       1303;2023092722:23;    1;  131.0;    0.0;    0.0;   0;   126.92;2023092723:00;eor
       1303;2023092723:23;    1;  133.0;    0.0;    0.0;   0;   130.01;2023092800:00;eor
       1303;2023092800:23;    1;  136.0;    0.0;    0.0;   0;   130.03;2023092801:00;eor
       1303;2023092801:23;    1;  136.0;    0.0;    0.0;   0;   126.96;2023092802:00;eor
       1303;2023092802:23;    1;  135.0;    0.0;    0.0;   0;   121.34;2023092803:00;eor
       1303;2023092803:23;    1;  130.0;    0.0;    0.0;   0;   113.91;2023092804:00;eor
       1303;2023092804:23;    1;  127.0;    0.0;    0.0;   0;   105.34;2023092805:00;eor
       1303;2023092805:22;    1;  122.0;    0.0;    0.0;   0;    96.17;2023092806:00;eor
       1303;2023092806:22;    1;  121.0;    7.0;    8.0;   0;    86.85;2023092807:00;eor
       1303;2023092807:22;    1;  119.0;   29.0;   44.0;  44;    77.76;2023092808:00;eor
       1303;2023092808:22;    1;  127.0;   53.0;   75.0;  38;    69.34;2023092809:00;eor
       1303;2023092809:22;    1;  136.0;   68.0;   95.0;  22;    62.12;2023092810:00;eor
       1303;2023092810:22;    1;  141.0;   87.0;   96.0;   2;    56.72;2023092811:00;eor
       1303;2023092811:22;    1;  141.0;   82.0;   96.0;  15;    53.80;2023092812:00;eor
       1303;2023092812:22;    1;  143.0;   79.0;   82.0;   1;    53.81;2023092813:00;eor
       1303;2023092813:22;    1;  143.0;   75.0;   79.0;   0;    56.77;2023092814:00;eor
       1303;2023092814:22;    1;  143.0;   52.0;   54.0;   0;    62.20;2023092815:00;eor
       1303;2023092815:22;    1;  137.0;   53.0;   58.0;  16;    69.44;2023092816:00;eor
       1303;2023092816:22;    1;  135.0;   18.0;   19.0;   0;    77.88;2023092817:00;eor
       1303;2023092817:22;    1;  130.0;    6.0;    7.0;   0;    86.99;2023092818:00;eor
       1303;2023092818:22;    1;  135.0;    0.0;    0.0;   0;    96.34;2023092819:00;eor
       1303;2023092819:22;    1;  125.0;    0.0;    0.0;   0;   105.53;2023092820:00;eor
       1303;2023092820:22;    1;  124.0;    0.0;    0.0;   0;   114.14;2023092821:00;eor
       1303;2023092821:22;    1;  127.0;    0.0;    0.0;   0;   121.62;2023092822:00;eor
       1303;2023092822:22;    1;  129.0;    0.0;    0.0;   0;   127.29;2023092823:00;eor
       1303;2023092823:22;    1;  139.0;    0.0;    0.0;   0;   130.40;2023092900:00;eor
       1303;2023092900:22;    1;  138.0;    0.0;    0.0;   0;   130.42;2023092901:00;eor
       1303;2023092901:22;    1;  136.0;    0.0;    0.0;   0;   127.33;2023092902:00;eor
       1303;2023092902:22;    1;  137.0;    0.0;    0.0;   0;   121.69;2023092903:00;eor
       1303;2023092903:22;    1;  136.0;    0.0;    0.0;   0;   114.23;2023092904:00;eor
       1303;2023092904:22;    1;  139.0;    0.0;    0.0;   0;   105.65;2023092905:00;eor
       1303;2023092905:22;    1;  140.0;    0.0;    0.0;   0;    96.48;2023092906:00;eor
       1303;2023092906:22;    1;  137.0;    6.0;    7.0;   0;    87.15;2023092907:00;eor
       1303;2023092907:22;    1;  136.0;   27.0;   29.0;   0;    78.07;2023092908:00;eor
       1303;2023092908:22;    1;  140.0;   58.0;   69.0;  17;    69.68;2023092909:00;eor
       1303;2023092909:22;    1;  144.0;   57.0;   60.0;   1;    62.47;2023092910:00;eor
       1303;2023092910:22;    1;  143.0;   60.0;   75.0;  15;    57.09;2023092911:00;eor
       1303;2023092911:22;    1;  132.0;  100.0;  143.0;  28;    54.18;2023092912:00;eor
       1303;2023092912:22;    1;  139.0;   91.0;  123.0;  35;    54.20;2023092913:00;eor
       1303;2023092913:22;    1;  142.0;   58.0;   63.0;   7;    57.14;2023092914:00;eor
       1303;2023092914:22;    1;  145.0;   47.0;   49.0;   0;    62.55;2023092915:00;eor
       1303;2023092915:22;    1;  147.0;   12.0;   13.0;   0;    69.77;2023092916:00;eor
       1303;2023092916:22;    1;  142.0;   21.0;   22.0;   0;    78.19;2023092917:00;eor
       1303;2023092917:22;    1;  137.0;    6.0;    6.0;   0;    87.29;2023092918:00;eor
       1303;2023092918:22;    1;  135.0;    0.0;    0.0;   0;    96.64;2023092919:00;eor
       1303;2023092919:22;    1;  133.0;    0.0;    0.0;   0;   105.84;2023092920:00;eor
       1303;2023092920:22;    1;  122.0;    0.0;    0.0;   0;   114.46;2023092921:00;eor
       1303;2023092921:22;    1;  107.0;    0.0;    0.0;   0;   121.97;2023092922:00;eor
       1303;2023092922:22;    1;  112.0;    0.0;    0.0;   0;   127.66;2023092923:00;eor
       1303;2023092923:22;    1;  122.0;    0.0;    0.0;   0;   130.79;2023093000:00;eor
       1303;2023093000:22;    1;  123.0;    0.0;    0.0;   0;   130.80;2023093001:00;eor
       1303;2023093001:22;    1;  125.0;    0.0;    0.0;   0;   127.70;2023093002:00;eor
       1303;2023093002:22;    1;  125.0;    0.0;    0.0;   0;   122.04;2023093003:00;eor
       1303;2023093003:22;    1;  123.0;    0.0;    0.0;   0;   114.56;2023093004:00;eor
       1303;2023093004:22;    1;  125.0;    0.0;    0.0;   0;   105.96;2023093005:00;eor
       1303;2023093005:22;    1;  125.0;    0.0;    0.0;   0;    96.78;2023093006:00;eor
       1303;2023093006:22;    1;  125.0;    6.0;   10.0;  11;    87.46;2023093007:00;eor
       1303;2023093007:22;    1;  128.0;   26.0;   49.0;  60;    78.39;2023093008:00;eor
       1303;2023093008:22;    1;  126.0;   46.0;   92.0;  60;    70.01;2023093009:00;eor
       1303;2023093009:22;    1;  111.0;   75.0;  124.0;  49;    62.82;2023093010:00;eor
       1303;2023093010:22;    1;  114.0;  110.0;  171.0;  49;    57.46;2023093011:00;eor
       1303;2023093011:22;    1;  114.0;  149.0;  193.0;  52;    54.57;2023093012:00;eor
       1303;2023093012:22;    1;  118.0;   -999;  160.0;  44;    54.59;2023093013:00;eor
       1303;2023093013:22;    1;  113.0;   -999;  150.0;  58;    57.51;2023093014:00;eor
       1303;2023093014:22;    1;  114.0;   -999;   91.0;  39;    62.90;2023093015:00;eor
       1303;2023093015:22;    1;  113.0;   -999;   76.0;  56;    70.10;2023093016:00;eor
       1303;2023093016:22;    1;  113.0;   -999;   33.0;  20;    78.51;2023093017:00;eor
       1303;2023093017:22;    1;  111.0;   -999;    8.0;   0;    87.60;2023093018:00;eor
       1303;2023093018:22;    1;  111.0;    0.0;    0.0;   0;    96.94;2023093019:00;eor
       1303;2023093019:22;    1;  111.0;    0.0;    0.0;   0;   106.15;2023093020:00;eor
       1303;2023093020:22;    1;  116.0;    0.0;    0.0;   0;   114.79;2023093021:00;eor
       1303;2023093021:22;    1;  115.0;    0.0;    0.0;   0;   122.31;2023093022:00;eor
       1303;2023093022:22;    1;  108.0;    0.0;    0.0;   0;   128.03;2023093023:00;eor
       1303;2023093023:22;    1;  109.0;    0.0;    0.0;   0;   131.17;2023100100:00;eor
       1303;2023100100:22;    1;  112.0;    0.0;    0.0;   0;   131.19;2023100101:00;eor
       1303;2023100101:22;    1;  111.0;    0.0;    0.0;   0;   128.07;2023100102:00;eor
       1303;2023100102:22;    1;  111.0;    0.0;    0.0;   0;   122.38;2023100103:00;eor
       1303;2023100103:22;    1;  116.0;    0.0;    0.0;   0;   114.88;2023100104:00;eor
       1303;2023100104:22;    1;  130.0;    0.0;    0.0;   0;   106.27;2023100105:00;eor
       1303;2023100105:21;    1;  122.0;    0.0;    0.0;   0;    97.08;2023100106:00;eor
       1303;2023100106:21;    1;  114.0;    4.0;    6.0;   2;    87.76;2023100107:00;eor
       1303;2023100107:21;    1;  115.0;   11.0;   53.0;  58;    78.70;2023100108:00;eor
       1303;2023100108:21;    1;  118.0;   14.0;  106.0;  60;    70.33;2023100109:00;eor
       1303;2023100109:21;    1;  119.0;   15.0;  150.0;  60;    63.17;2023100110:00;eor
       1303;2023100110:21;    1;  121.0;   -999;   -999;  60;    57.84;2023100111:00;eor
       1303;2023100111:21;    1;  123.0;   -999;   -999;  60;    54.96;2023100112:00;eor
       1303;2023100112:21;    1;  124.0;   -999;   -999;  60;    54.97;2023100113:00;eor
       1303;2023100113:21;    1;  127.0;   -999;   -999;  60;    57.88;2023100114:00;eor
       1303;2023100114:21;    1;  130.0;   -999;   -999;  60;    63.25;2023100115:00;eor
       1303;2023100115:21;    1;  129.0;   -999;   -999;  60;    70.43;2023100116:00;eor
       1303;2023100116:21;    1;  130.0;   -999;   -999;  54;    78.82;2023100117:00;eor
       1303;2023100117:21;    1;  127.0;   -999;   -999;  16;    87.90;2023100118:00;eor
       1303;2023100118:21;    1;  126.0;    0.0;    0.0;   0;    97.25;2023100119:00;eor
       1303;2023100119:21;    1;  126.0;    0.0;    0.0;   0;   106.47;2023100120:00;eor
       1303;2023100120:21;    1;  124.0;    0.0;    0.0;   0;   115.12;2023100121:00;eor
       1303;2023100121:21;    1;  123.0;    0.0;    0.0;   0;   122.66;2023100122:00;eor
       1303;2023100122:21;    1;  123.0;    0.0;    0.0;   0;   128.40;2023100123:00;eor
       1303;2023100123:21;    1;  121.0;    0.0;    0.0;   0;   131.56;2023100200:00;eor
       1303;2023100200:21;    1;  121.0;    0.0;    0.0;   0;   131.58;2023100201:00;eor
       1303;2023100201:21;    1;  121.0;    0.0;    0.0;   0;   128.44;2023100202:00;eor
       1303;2023100202:21;    1;  120.0;    0.0;    0.0;   0;   122.73;2023100203:00;eor
       1303;2023100203:21;    1;  122.0;    0.0;    0.0;   0;   115.21;2023100204:00;eor
       1303;2023100204:21;    1;  123.0;    0.0;    0.0;   0;   106.58;2023100205:00;eor
       1303;2023100205:21;    1;  122.0;    0.0;    0.0;   0;    97.39;2023100206:00;eor
       1303;2023100206:21;    1;  121.0;   -999;   -999;   0;    88.07;2023100207:00;eor
       1303;2023100207:21;    1;  121.0;   -999;   -999;  39;    79.02;2023100208:00;eor
       1303;2023100208:21;    1;  122.0;   -999;   -999;  60;    70.67;2023100209:00;eor
       1303;2023100209:21;    1;  124.0;   -999;   -999;  60;    63.52;2023100210:00;eor
       1303;2023100210:21;    1;  126.0;   61.0;  168.0;  60;    58.21;2023100211:00;eor
       1303;2023100211:21;    1;  131.0;   89.0;  183.0;  60;    55.34;2023100212:00;eor
       1303;2023100212:21;    1;  139.0;  128.0;  171.0;  45;    55.36;2023100213:00;eor
       1303;2023100213:21;    1;  139.0;  104.0;  114.0;   9;    58.25;2023100214:00;eor
       1303;2023100214:21;    1;  136.0;   76.0;   85.0;   8;    63.60;2023100215:00;eor
       1303;2023100215:21;    1;  132.0;   58.0;   73.0;  22;    70.76;2023100216:00;eor
       1303;2023100216:21;    1;  131.0;   35.0;   45.0;  24;    79.13;2023100217:00;eor
       1303;2023100217:21;    1;  128.0;    9.0;   11.0;  21;    88.20;2023100218:00;eor
       1303;2023100218:21;    1;  125.0;    0.0;    0.0;   0;    97.55;2023100219:00;eor
       1303;2023100219:21;    1;  124.0;    0.0;    0.0;   0;   106.78;2023100220:00;eor
       1303;2023100220:21;    1;  122.0;    0.0;    0.0;   0;   115.44;2023100221:00;eor
       1303;2023100221:21;    1;  121.0;    0.0;    0.0;   0;   123.00;2023100222:00;eor
       1303;2023100222:21;    1;  127.0;    0.0;    0.0;   0;   128.77;2023100223:00;eor
       1303;2023100223:21;    1;  122.0;    0.0;    0.0;   0;   131.94;2023100300:00;eor
       1303;2023100300:21;    1;  122.0;    0.0;    0.0;   0;   131.96;2023100301:00;eor
       1303;2023100301:21;    1;  129.0;    0.0;    0.0;   0;   128.81;2023100302:00;eor
       1303;2023100302:21;    1;  129.0;    0.0;    0.0;   0;   123.07;2023100303:00;eor
       1303;2023100303:21;    1;  129.0;    0.0;    0.0;   0;   115.53;2023100304:00;eor
       1303;2023100304:21;    1;  132.0;    0.0;    0.0;   0;   106.89;2023100305:00;eor
       1303;2023100305:21;    1;  130.0;    0.0;    0.0;   0;    97.69;2023100306:00;eor
       1303;2023100306:21;    1;  131.0;    3.0;    3.0;   0;    88.37;2023100307:00;eor
       1303;2023100307:21;    1;  139.0;   10.0;   10.0;   0;    79.33;2023100308:00;eor
       1303;2023100308:21;    1;  137.0;   21.0;   21.0;   0;    70.99;2023100309:00;eor
       1303;2023100309:21;    1;  140.0;   23.0;   23.0;   0;    63.88;2023100310:00;eor
       1303;2023100310:21;    1;  140.0;   30.0;   31.0;   0;    58.58;2023100311:00;eor
       1303;2023100311:21;    1;  140.0;   23.0;   24.0;   0;    55.73;2023100312:00;eor
       1303;2023100312:21;    1;  136.0;   41.0;   42.0;   0;    55.74;2023100313:00;eor
       1303;2023100313:21;    1;  136.0;   39.0;   40.0;   0;    58.63;2023100314:00;eor
       1303;2023100314:21;    1;  132.0;   42.0;   49.0;   5;    63.95;2023100315:00;eor
       1303;2023100315:21;    1;  127.0;   31.0;   33.0;   3;    71.09;2023100316:00;eor
       1303;2023100316:21;    1;  123.0;   18.0;   25.0;  15;    79.45;2023100317:00;eor
       1303;2023100317:21;    1;  105.0;    5.0;    6.0;  30;    88.51;2023100318:00;eor
       1303;2023100318:21;    1;  107.0;    0.0;    0.0;   0;    97.85;2023100319:00;eor
       1303;2023100319:21;    1;  104.0;    0.0;    0.0;   0;   107.08;2023100320:00;eor
       1303;2023100320:21;    1;  119.0;    0.0;    0.0;   0;   115.76;2023100321:00;eor
       1303;2023100321:21;    1;  125.0;    0.0;    0.0;   0;   123.35;2023100322:00;eor
       1303;2023100322:21;    1;  120.0;    0.0;    0.0;   0;   129.13;2023100323:00;eor
       1303;2023100323:21;    1;  105.0;    0.0;    0.0;   0;   132.33;2023100400:00;eor
       1303;2023100400:21;    1;  106.0;    0.0;    0.0;   0;   132.34;2023100401:00;eor
       1303;2023100401:21;    1;  106.0;    0.0;    0.0;   0;   129.18;2023100402:00;eor
       1303;2023100402:21;    1;  114.0;    0.0;    0.0;   0;   123.42;2023100403:00;eor
       1303;2023100403:21;    1;  124.0;    0.0;    0.0;   0;   115.86;2023100404:00;eor
       1303;2023100404:21;    1;  122.0;    0.0;    0.0;   0;   107.20;2023100405:00;eor
       1303;2023100405:21;    1;  107.0;    0.0;    0.0;   0;    97.99;2023100406:00;eor
       1303;2023100406:21;    1;  105.0;    4.0;    5.0;   0;    88.67;2023100407:00;eor
       1303;2023100407:21;    1;  104.0;   25.0;   39.0;  40;    79.64;2023100408:00;eor
       1303;2023100408:20;    1;  107.0;   45.0;   75.0;  43;    71.32;2023100409:00;eor
       1303;2023100409:20;    1;  115.0;   68.0;   98.0;  36;    64.23;2023100410:00;eor
       1303;2023100410:20;    1;  118.0;   93.0;  127.0;  38;    58.95;2023100411:00;eor
       1303;2023100411:20;    1;  117.0;  106.0;  152.0;  43;    56.11;2023100412:00;eor
       1303;2023100412:20;    1;  120.0;   92.0;  129.0;  40;    56.13;2023100413:00;eor
       1303;2023100413:20;    1;  121.0;   93.0;  110.0;  34;    59.00;2023100414:00;eor
       1303;2023100414:20;    1;  121.0;   71.0;   78.0;   3;    64.30;2023100415:00;eor
       1303;2023100415:20;    1;  123.0;   52.0;   55.0;   0;    71.42;2023100416:00;eor
       1303;2023100416:20;    1;  129.0;   26.0;   27.0;   0;    79.76;2023100417:00;eor
       1303;2023100417:20;    1;  127.0;    4.0;    5.0;   0;    88.81;2023100418:00;eor
       1303;2023100418:20;    1;  124.0;    0.0;    0.0;   0;    98.16;2023100419:00;eor
       1303;2023100419:20;    1;  126.0;    0.0;    0.0;   0;   107.39;2023100420:00;eor
       1303;2023100420:20;    1;  132.0;    0.0;    0.0;   0;   116.08;2023100421:00;eor
       1303;2023100421:20;    1;  121.0;    0.0;    0.0;   0;   123.69;2023100422:00;eor
       1303;2023100422:20;    1;  121.0;    0.0;    0.0;   0;   129.50;2023100423:00;eor
       1303;2023100423:20;    1;  116.0;    0.0;    0.0;   0;   132.71;2023100500:00;eor
       1303;2023100500:20;    1;  116.0;    0.0;    0.0;   0;   132.73;2023100501:00;eor
       1303;2023100501:20;    1;  120.0;    0.0;    0.0;   0;   129.55;2023100502:00;eor
       1303;2023100502:20;    1;  119.0;    0.0;    0.0;   0;   123.76;2023100503:00;eor
       1303;2023100503:20;    1;  120.0;    0.0;    0.0;   0;   116.18;2023100504:00;eor
       1303;2023100504:20;    1;  112.0;    0.0;    0.0;   0;   107.51;2023100505:00;eor
       1303;2023100505:20;    1;  114.0;    0.0;    0.0;   0;    98.29;2023100506:00;eor
       1303;2023100506:20;    1;  114.0;    5.0;    5.0;   0;    88.98;2023100507:00;eor
       1303;2023100507:20;    1;  120.0;   23.0;   24.0;   0;    79.95;2023100508:00;eor
       1303;2023100508:20;    1;  123.0;   45.0;   46.0;   0;    71.65;2023100509:00;eor
       1303;2023100509:20;    1;  123.0;   76.0;   84.0;   5;    64.58;2023100510:00;eor
       1303;2023100510:20;    1;  124.0;   84.0;   89.0;   0;    59.32;2023100511:00;eor
       1303;2023100511:20;    1;  127.0;   88.0;   95.0;   0;    56.49;2023100512:00;eor
       1303;2023100512:20;    1;  129.0;   89.0;  102.0;   9;    56.51;2023100513:00;eor
       1303;2023100513:20;    1;  128.0;   97.0;  110.0;  14;    59.37;2023100514:00;eor
       1303;2023100514:20;    1;  129.0;   65.0;   67.0;   0;    64.65;2023100515:00;eor
       1303;2023100515:20;    1;  135.0;   21.0;   22.0;   0;    71.75;2023100516:00;eor
       1303;2023100516:20;    1;  133.0;   13.0;   13.0;   0;    80.07;2023100517:00;eor
       1303;2023100517:20;    1;  130.0;    3.0;    3.0;   0;    89.11;2023100518:00;eor
       1303;2023100518:20;    1;  123.0;    0.0;    0.0;   0;    98.45;2023100519:00;eor
       1303;2023100519:20;    1;  114.0;    0.0;    0.0;   0;   107.70;2023100520:00;eor
       1303;2023100520:20;    1;  110.0;    0.0;    0.0;   0;   116.41;2023100521:00;eor
       1303;2023100521:20;    1;  109.0;    0.0;    0.0;   0;   124.03;2023100522:00;eor
       1303;2023100522:20;    1;  109.0;    0.0;    0.0;   0;   129.87;2023100523:00;eor
       1303;2023100523:20;    1;  109.0;    0.0;    0.0;   0;   133.09;2023100600:00;eor
       1303;2023100600:20;    1;  108.0;    0.0;    0.0;   0;   133.11;2023100601:00;eor
       1303;2023100601:20;    1;  108.0;    0.0;    0.0;   0;   129.91;2023100602:00;eor
       1303;2023100602:20;    1;  109.0;    0.0;    0.0;   0;   124.10;2023100603:00;eor
       1303;2023100603:20;    1;  108.0;    0.0;    0.0;   0;   116.50;2023100604:00;eor
       1303;2023100604:20;    1;  107.0;    0.0;    0.0;   0;   107.81;2023100605:00;eor
       1303;2023100605:20;    1;  107.0;    0.0;    0.0;   0;    98.59;2023100606:00;eor
       1303;2023100606:20;    1;  108.0;    6.0;    8.0;  14;    89.28;2023100607:00;eor
       1303;2023100607:20;    1;  111.0;   35.0;   47.0;  51;    80.26;2023100608:00;eor
       1303;2023100608:20;    1;  108.0;   46.0;   69.0;  36;    71.98;2023100609:00;eor
       1303;2023100609:20;    1;  108.0;   46.0;  136.0;  60;    64.92;2023100610:00;eor
       1303;2023100610:20;    1;  115.0;   81.0;  164.0;  59;    59.69;2023100611:00;eor
       1303;2023100611:20;    1;  119.0;   85.0;  198.0;  53;    56.88;2023100612:00;eor
       1303;2023100612:20;    1;  123.0;   80.0;  170.0;  60;    56.89;2023100613:00;eor
       1303;2023100613:20;    1;  120.0;   62.0;  157.0;  52;    59.74;2023100614:00;eor
       1303;2023100614:20;    1;  121.0;   54.0;  139.0;  59;    65.00;2023100615:00;eor
       1303;2023100615:20;    1;  118.0;   36.0;   91.0;  60;    72.08;2023100616:00;eor
       1303;2023100616:20;    1;  118.0;   27.0;   35.0;  39;    80.38;2023100617:00;eor
       1303;2023100617:20;    1;  119.0;    4.0;    4.0;   3;    89.42;2023100618:00;eor
       1303;2023100618:20;    1;  118.0;    0.0;    0.0;   0;    98.75;2023100619:00;eor
       1303;2023100619:20;    1;  115.0;    0.0;    0.0;   0;   108.00;2023100620:00;eor
       1303;2023100620:20;    1;  112.0;    0.0;    0.0;   0;   116.73;2023100621:00;eor
       1303;2023100621:20;    1;  111.0;    0.0;    0.0;   0;   124.37;2023100622:00;eor
       1303;2023100622:20;    1;  110.0;    0.0;    0.0;   0;   130.23;2023100623:00;eor
       1303;2023100623:20;    1;  108.0;    0.0;    0.0;   0;   133.48;2023100700:00;eor
       1303;2023100700:20;    1;  112.0;    0.0;    0.0;   0;   133.49;2023100701:00;eor
       1303;2023100701:20;    1;  114.0;    0.0;    0.0;   0;   130.28;2023100702:00;eor
       1303;2023100702:20;    1;  122.0;    0.0;    0.0;   0;   124.44;2023100703:00;eor
       1303;2023100703:20;    1;  126.0;    0.0;    0.0;   0;   116.82;2023100704:00;eor
       1303;2023100704:20;    1;  135.0;    0.0;    0.0;   0;   108.12;2023100705:00;eor
       1303;2023100705:20;    1;  136.0;    0.0;    0.0;   0;    98.89;2023100706:00;eor
       1303;2023100706:20;    1;  136.0;    1.0;    1.0;   0;    89.58;2023100707:00;eor
       1303;2023100707:20;    1;  134.0;   13.0;   13.0;   0;    80.58;2023100708:00;eor
       1303;2023100708:20;    1;  131.0;   42.0;   43.0;   0;    72.31;2023100709:00;eor
       1303;2023100709:20;    1;  129.0;   44.0;   57.0;   4;    65.27;2023100710:00;eor
       1303;2023100710:20;    1;  121.0;   50.0;  162.0;  55;    60.06;2023100711:00;eor
       1303;2023100711:20;    1;  122.0;   54.0;  185.0;  60;    57.26;2023100712:00;eor
       1303;2023100712:20;    1;  127.0;   88.0;  160.0;  54;    57.27;2023100713:00;eor
       1303;2023100713:20;    1;  122.0;   56.0;  148.0;  53;    60.10;2023100714:00;eor
       1303;2023100714:20;    1;  124.0;   46.0;  127.0;  60;    65.35;2023100715:00;eor
       1303;2023100715:20;    1;  132.0;   50.0;   66.0;  26;    72.40;2023100716:00;eor
       1303;2023100716:19;    1;  125.0;   20.0;   25.0;  21;    80.69;2023100717:00;eor
       1303;2023100717:19;    1;  123.0;    3.0;    3.0;   1;    89.72;2023100718:00;eor
       1303;2023100718:19;    1;  126.0;    0.0;    0.0;   0;    99.05;2023100719:00;eor
       1303;2023100719:19;    1;  130.0;    0.0;    0.0;   0;   108.31;2023100720:00;eor
       1303;2023100720:19;    1;  135.0;    0.0;    0.0;   0;   117.04;2023100721:00;eor
